date,ward,sub_county,ward_code,lat,lon,temperature_2m_mean,precipitation_sum,relative_humidity_2m_mean,soil_moisture_0_to_7cm_mean,soil_temperature_0_to_7cm_mean
11/8/2000,,Bondo,,-0.096913667,34.18569167,22.1,5.8,82,0.399,23.9
11/9/2000,,Bondo,,-0.096913667,34.18569167,22.7,1.5,82,0.383,24.4
11/10/2000,,Bondo,,-0.096913667,34.18569167,23.1,2.8,78,0.388,24.4
11/11/2000,,Bondo,,-0.096913667,34.18569167,23.6,1.3,73,0.378,24.6
11/12/2000,,Bondo,,-0.096913667,34.18569167,23.2,1.5,75,0.377,24.6
11/13/2000,,Bondo,,-0.096913667,34.18569167,23.2,3.3,76,0.382,24.2
11/14/2000,,Bondo,,-0.096913667,34.18569167,23.5,1.6,76,0.365,24.6
11/15/2000,,Bondo,,-0.096913667,34.18569167,23.3,2.9,79,0.365,24.6
11/16/2000,,Bondo,,-0.096913667,34.18569167,21.9,12.3,85,0.402,23.6
11/17/2000,,Bondo,,-0.096913667,34.18569167,20.3,50.4,87,0.418,21.7
11/18/2000,,Bondo,,-0.096913667,34.18569167,20.8,3,83,0.404,22.1
11/19/2000,,Bondo,,-0.096913667,34.18569167,22.5,2.2,78,0.39,23.7
11/20/2000,,Bondo,,-0.096913667,34.18569167,22.1,11,82,0.404,23.9
11/21/2000,,Bondo,,-0.096913667,34.18569167,21,33,84,0.416,23.2
11/22/2000,,Bondo,,-0.096913667,34.18569167,20.1,43.3,88,0.424,21.9
11/23/2000,,Bondo,,-0.096913667,34.18569167,21.4,9,80,0.418,22.8
11/24/2000,,Bondo,,-0.096913667,34.18569167,21.9,9.2,81,0.415,23.6
11/25/2000,,Bondo,,-0.096913667,34.18569167,21.7,8.1,85,0.417,23.6
11/26/2000,,Bondo,,-0.096913667,34.18569167,22,1.9,79,0.408,23.7
11/27/2000,,Bondo,,-0.096913667,34.18569167,22.3,5.1,79,0.401,23.5
11/28/2000,,Bondo,,-0.096913667,34.18569167,22,8,82,0.399,23.5
11/29/2000,,Bondo,,-0.096913667,34.18569167,22.1,6.5,82,0.4,23.4
11/30/2000,,Bondo,,-0.096913667,34.18569167,22,6.5,85,0.406,23.5
12/1/2000,,Bondo,,-0.096913667,34.18569167,21.8,9.8,84,0.417,23.6
12/2/2000,,Bondo,,-0.096913667,34.18569167,21.7,18.9,84,0.412,23.5
12/3/2000,,Bondo,,-0.096913667,34.18569167,21.9,9.3,85,0.414,23.5
12/4/2000,,Bondo,,-0.096913667,34.18569167,21.8,10.4,83,0.407,23.4
12/5/2000,,Bondo,,-0.096913667,34.18569167,21.9,11.2,83,0.419,23.6
12/6/2000,,Bondo,,-0.096913667,34.18569167,21.8,9.8,84,0.416,23.5
12/7/2000,,Bondo,,-0.096913667,34.18569167,22.1,3.5,83,0.404,23.3
12/8/2000,,Bondo,,-0.096913667,34.18569167,21.9,5.3,84,0.403,23.4
12/9/2000,,Bondo,,-0.096913667,34.18569167,21.6,13.9,87,0.416,23.2
12/10/2000,,Bondo,,-0.096913667,34.18569167,21.2,10.1,86,0.415,23.1
12/11/2000,,Bondo,,-0.096913667,34.18569167,21.1,15.4,86,0.424,22.8
12/12/2000,,Bondo,,-0.096913667,34.18569167,21.7,9.8,83,0.418,22.9
12/13/2000,,Bondo,,-0.096913667,34.18569167,21.1,22.3,85,0.418,22.9
12/14/2000,,Bondo,,-0.096913667,34.18569167,21.6,8.3,84,0.415,23.2
12/15/2000,,Bondo,,-0.096913667,34.18569167,22.3,3.1,80,0.409,23.5
12/16/2000,,Bondo,,-0.096913667,34.18569167,22.1,6.5,82,0.411,23.8
12/17/2000,,Bondo,,-0.096913667,34.18569167,21.6,23.7,87,0.418,23.5
12/18/2000,,Bondo,,-0.096913667,34.18569167,22.8,3.3,76,0.399,23.8
12/19/2000,,Bondo,,-0.096913667,34.18569167,22.7,4.2,76,0.409,24.2
12/20/2000,,Bondo,,-0.096913667,34.18569167,23,0.8,79,0.386,24.2
12/21/2000,,Bondo,,-0.096913667,34.18569167,22.6,6,81,0.395,24
12/22/2000,,Bondo,,-0.096913667,34.18569167,21.9,14.6,84,0.411,23.8
12/23/2000,,Bondo,,-0.096913667,34.18569167,20.2,40.8,88,0.423,22.3
12/24/2000,,Bondo,,-0.096913667,34.18569167,21.3,1.3,82,0.402,22.7
12/25/2000,,Bondo,,-0.096913667,34.18569167,21.8,2.6,82,0.383,23.1
12/26/2000,,Bondo,,-0.096913667,34.18569167,22.1,4.3,82,0.382,23.2
12/27/2000,,Bondo,,-0.096913667,34.18569167,22.7,2.2,81,0.37,23.8
12/28/2000,,Bondo,,-0.096913667,34.18569167,21.6,15.1,85,0.399,23.2
12/29/2000,,Bondo,,-0.096913667,34.18569167,22,3,80,0.397,23.5
12/30/2000,,Bondo,,-0.096913667,34.18569167,22.5,6.6,78,0.384,23.8
12/31/2000,,Bondo,,-0.096913667,34.18569167,22.1,1.8,80,0.382,23.4
1/1/2001,,Bondo,,-0.096913667,34.18569167,22.2,5.4,82,0.383,23.6
1/2/2001,,Bondo,,-0.096913667,34.18569167,21.9,11.4,82,0.397,23.4
1/3/2001,,Bondo,,-0.096913667,34.18569167,22.4,4.4,80,0.398,23.7
1/4/2001,,Bondo,,-0.096913667,34.18569167,21.4,18.1,86,0.417,23
1/5/2001,,Bondo,,-0.096913667,34.18569167,21.2,17.8,85,0.42,22.5
1/6/2001,,Bondo,,-0.096913667,34.18569167,21.3,14.9,83,0.418,22.8
1/7/2001,,Bondo,,-0.096913667,34.18569167,22,0.3,77,0.403,23.2
1/8/2001,,Bondo,,-0.096913667,34.18569167,21.7,4.7,78,0.392,23.1
1/9/2001,,Bondo,,-0.096913667,34.18569167,22,0.3,76,0.38,23.3
1/10/2001,,Bondo,,-0.096913667,34.18569167,22.4,3.3,76,0.373,23.5
1/11/2001,,Bondo,,-0.096913667,34.18569167,21.8,3.6,81,0.378,22.9
1/12/2001,,Bondo,,-0.096913667,34.18569167,20.8,15.6,86,0.415,22.5
1/13/2001,,Bondo,,-0.096913667,34.18569167,20.9,12.8,85,0.422,22.3
1/14/2001,,Bondo,,-0.096913667,34.18569167,21.4,6,85,0.414,22.9
1/15/2001,,Bondo,,-0.096913667,34.18569167,21.9,3.7,80,0.414,23.4
1/16/2001,,Bondo,,-0.096913667,34.18569167,23,2.2,78,0.392,24.2
1/17/2001,,Bondo,,-0.096913667,34.18569167,23,1.6,79,0.38,24.3
1/18/2001,,Bondo,,-0.096913667,34.18569167,22.4,8.1,80,0.38,24
1/19/2001,,Bondo,,-0.096913667,34.18569167,21.1,14.9,84,0.413,23.1
1/20/2001,,Bondo,,-0.096913667,34.18569167,21.8,2.4,80,0.398,23.5
1/21/2001,,Bondo,,-0.096913667,34.18569167,21.4,12.4,84,0.418,23.3
1/22/2001,,Bondo,,-0.096913667,34.18569167,21.5,12.3,84,0.412,23.2
1/23/2001,,Bondo,,-0.096913667,34.18569167,20.4,30.5,88,0.426,22.4
1/24/2001,,Bondo,,-0.096913667,34.18569167,19.9,21.3,85,0.421,21.5
1/25/2001,,Bondo,,-0.096913667,34.18569167,20.9,4.2,80,0.401,22.3
1/26/2001,,Bondo,,-0.096913667,34.18569167,21.4,10.4,78,0.395,22.7
1/27/2001,,Bondo,,-0.096913667,34.18569167,22.3,0,68,0.38,23.2
1/28/2001,,Bondo,,-0.096913667,34.18569167,22.6,0,69,0.359,23.2
1/29/2001,,Bondo,,-0.096913667,34.18569167,22.5,2.2,71,0.352,23.5
1/30/2001,,Bondo,,-0.096913667,34.18569167,21.8,2.1,76,0.351,23.4
1/31/2001,,Bondo,,-0.096913667,34.18569167,22.4,1.8,78,0.351,23.7
2/1/2001,,Bondo,,-0.096913667,34.18569167,23.1,0,74,0.343,24.2
2/2/2001,,Bondo,,-0.096913667,34.18569167,23.6,0,70,0.325,24.9
2/3/2001,,Bondo,,-0.096913667,34.18569167,23.6,0,72,0.312,24.8
2/4/2001,,Bondo,,-0.096913667,34.18569167,22.8,3.9,79,0.315,24.5
2/5/2001,,Bondo,,-0.096913667,34.18569167,23.3,1.3,74,0.316,24.8
2/6/2001,,Bondo,,-0.096913667,34.18569167,22.5,11.4,79,0.329,24.4
2/7/2001,,Bondo,,-0.096913667,34.18569167,21.5,21.6,83,0.38,23.8
2/8/2001,,Bondo,,-0.096913667,34.18569167,21.3,11.2,82,0.397,23.3
2/9/2001,,Bondo,,-0.096913667,34.18569167,21.8,6,81,0.38,23.5
2/10/2001,,Bondo,,-0.096913667,34.18569167,22.4,2.6,78,0.386,24
2/11/2001,,Bondo,,-0.096913667,34.18569167,21.8,8.8,82,0.4,23.8
2/12/2001,,Bondo,,-0.096913667,34.18569167,22.4,2.8,81,0.388,23.7
2/13/2001,,Bondo,,-0.096913667,34.18569167,22.1,12.3,82,0.402,23.5
2/14/2001,,Bondo,,-0.096913667,34.18569167,22.5,4,80,0.399,24
2/15/2001,,Bondo,,-0.096913667,34.18569167,23.8,0.6,74,0.38,24.8
2/16/2001,,Bondo,,-0.096913667,34.18569167,24.3,0.1,70,0.364,25.1
2/17/2001,,Bondo,,-0.096913667,34.18569167,24.2,0.1,72,0.352,25.3
2/18/2001,,Bondo,,-0.096913667,34.18569167,23.4,3.7,80,0.357,24.9
2/19/2001,,Bondo,,-0.096913667,34.18569167,23.6,1.4,76,0.356,25
2/20/2001,,Bondo,,-0.096913667,34.18569167,24.2,0.2,74,0.344,25.3
2/21/2001,,Bondo,,-0.096913667,34.18569167,23.8,2.3,76,0.332,25.4
2/22/2001,,Bondo,,-0.096913667,34.18569167,22.5,5.3,80,0.362,24.3
2/23/2001,,Bondo,,-0.096913667,34.18569167,22.1,5.6,81,0.385,23.8
2/24/2001,,Bondo,,-0.096913667,34.18569167,22.5,3.9,81,0.379,23.8
2/25/2001,,Bondo,,-0.096913667,34.18569167,22.9,1.5,80,0.374,24.3
2/26/2001,,Bondo,,-0.096913667,34.18569167,24.2,1.1,73,0.365,25.1
2/27/2001,,Bondo,,-0.096913667,34.18569167,24.9,0,67,0.342,25.9
2/28/2001,,Bondo,,-0.096913667,34.18569167,25.3,0,60,0.323,26.1
3/1/2001,,Bondo,,-0.096913667,34.18569167,24.7,0.7,62,0.318,25.5
3/2/2001,,Bondo,,-0.096913667,34.18569167,24.6,0,56,0.303,25.3
3/3/2001,,Bondo,,-0.096913667,34.18569167,24.7,0,58,0.288,25.3
3/4/2001,,Bondo,,-0.096913667,34.18569167,25,0,61,0.276,25.7
3/5/2001,,Bondo,,-0.096913667,34.18569167,24.7,0.2,70,0.266,26.1
3/6/2001,,Bondo,,-0.096913667,34.18569167,21.9,19.3,82,0.339,24.1
3/7/2001,,Bondo,,-0.096913667,34.18569167,22.5,4.9,75,0.373,23.8
3/8/2001,,Bondo,,-0.096913667,34.18569167,21.8,11.4,81,0.375,23.5
3/9/2001,,Bondo,,-0.096913667,34.18569167,22.1,7.4,80,0.391,23.6
3/10/2001,,Bondo,,-0.096913667,34.18569167,22.2,9.2,81,0.403,24.1
3/11/2001,,Bondo,,-0.096913667,34.18569167,22.5,5.5,81,0.396,24.4
3/12/2001,,Bondo,,-0.096913667,34.18569167,22.6,1.9,81,0.383,24.2
3/13/2001,,Bondo,,-0.096913667,34.18569167,22.8,2.3,80,0.37,24.2
3/14/2001,,Bondo,,-0.096913667,34.18569167,22.8,4,80,0.39,24.6
3/15/2001,,Bondo,,-0.096913667,34.18569167,23.3,3.3,80,0.388,24.6
3/16/2001,,Bondo,,-0.096913667,34.18569167,24,0.1,74,0.366,25.3
3/17/2001,,Bondo,,-0.096913667,34.18569167,23,3.5,79,0.369,24.7
3/18/2001,,Bondo,,-0.096913667,34.18569167,23.5,0.6,76,0.356,24.9
3/19/2001,,Bondo,,-0.096913667,34.18569167,22.6,9.5,81,0.387,24.5
3/20/2001,,Bondo,,-0.096913667,34.18569167,23.4,2.9,76,0.38,24.6
3/21/2001,,Bondo,,-0.096913667,34.18569167,23.6,3.2,76,0.371,24.9
3/22/2001,,Bondo,,-0.096913667,34.18569167,22.8,6.5,79,0.385,24.9
3/23/2001,,Bondo,,-0.096913667,34.18569167,22.2,9.8,83,0.398,24.2
3/24/2001,,Bondo,,-0.096913667,34.18569167,21.7,10.7,83,0.404,23.7
3/25/2001,,Bondo,,-0.096913667,34.18569167,22,12.7,84,0.408,23.5
3/26/2001,,Bondo,,-0.096913667,34.18569167,22.7,4,77,0.399,24.3
3/27/2001,,Bondo,,-0.096913667,34.18569167,21.7,8.7,82,0.417,23
3/28/2001,,Bondo,,-0.096913667,34.18569167,21.9,9.3,83,0.407,23.3
3/29/2001,,Bondo,,-0.096913667,34.18569167,21.7,7.9,83,0.415,23.6
3/30/2001,,Bondo,,-0.096913667,34.18569167,21.5,8,81,0.416,23.2
3/31/2001,,Bondo,,-0.096913667,34.18569167,22.6,6.9,78,0.404,24
4/1/2001,,Bondo,,-0.096913667,34.18569167,22.1,18,82,0.413,23.9
4/2/2001,,Bondo,,-0.096913667,34.18569167,22.3,3.6,81,0.408,24.1
4/3/2001,,Bondo,,-0.096913667,34.18569167,22.9,3.2,80,0.404,24.4
4/4/2001,,Bondo,,-0.096913667,34.18569167,23.4,6.5,81,0.389,24.7
4/5/2001,,Bondo,,-0.096913667,34.18569167,22.2,14.1,86,0.411,24.3
4/6/2001,,Bondo,,-0.096913667,34.18569167,21.4,19.4,86,0.42,23.2
4/7/2001,,Bondo,,-0.096913667,34.18569167,21.5,20.4,85,0.416,23.1
4/8/2001,,Bondo,,-0.096913667,34.18569167,21.3,14.7,87,0.416,22.9
4/9/2001,,Bondo,,-0.096913667,34.18569167,21.9,10.3,83,0.417,23.6
4/10/2001,,Bondo,,-0.096913667,34.18569167,21.7,15.5,85,0.42,23.4
4/11/2001,,Bondo,,-0.096913667,34.18569167,22.5,1.2,82,0.403,23.9
4/12/2001,,Bondo,,-0.096913667,34.18569167,22.7,3.5,81,0.394,24.1
4/13/2001,,Bondo,,-0.096913667,34.18569167,22.7,7.1,80,0.399,24.3
4/14/2001,,Bondo,,-0.096913667,34.18569167,23.5,1.1,77,0.381,24.7
4/15/2001,,Bondo,,-0.096913667,34.18569167,23.4,3.7,79,0.376,24.5
4/16/2001,,Bondo,,-0.096913667,34.18569167,23.4,6.9,75,0.384,24.4
4/17/2001,,Bondo,,-0.096913667,34.18569167,23.1,3.8,78,0.385,24.5
4/18/2001,,Bondo,,-0.096913667,34.18569167,23.7,4,74,0.369,24.8
4/19/2001,,Bondo,,-0.096913667,34.18569167,23.9,9.9,74,0.368,24.9
4/20/2001,,Bondo,,-0.096913667,34.18569167,23.4,8.1,79,0.377,24.7
4/21/2001,,Bondo,,-0.096913667,34.18569167,22.7,11.1,79,0.396,24.4
4/22/2001,,Bondo,,-0.096913667,34.18569167,21.3,15.5,85,0.422,22.8
4/23/2001,,Bondo,,-0.096913667,34.18569167,21.8,12.3,82,0.421,23.1
4/24/2001,,Bondo,,-0.096913667,34.18569167,22.9,0.3,71,0.4,24
4/25/2001,,Bondo,,-0.096913667,34.18569167,22.5,10.7,80,0.403,24
4/26/2001,,Bondo,,-0.096913667,34.18569167,22.3,35.9,82,0.423,23.8
4/27/2001,,Bondo,,-0.096913667,34.18569167,21.8,3.5,84,0.413,23.5
4/28/2001,,Bondo,,-0.096913667,34.18569167,23,0.8,78,0.392,24.2
4/29/2001,,Bondo,,-0.096913667,34.18569167,22.8,10.8,81,0.39,24.4
4/30/2001,,Bondo,,-0.096913667,34.18569167,22.6,11.9,81,0.411,24.2
5/1/2001,,Bondo,,-0.096913667,34.18569167,23.2,5.2,78,0.402,24.5
5/2/2001,,Bondo,,-0.096913667,34.18569167,22.8,3.9,79,0.396,24.3
5/3/2001,,Bondo,,-0.096913667,34.18569167,23,1.5,79,0.382,24.5
5/4/2001,,Bondo,,-0.096913667,34.18569167,22.6,10.3,82,0.381,24.1
5/5/2001,,Bondo,,-0.096913667,34.18569167,22.5,1.5,82,0.4,23.8
5/6/2001,,Bondo,,-0.096913667,34.18569167,23,0.8,81,0.382,23.9
5/7/2001,,Bondo,,-0.096913667,34.18569167,22.5,6.4,84,0.394,23.4
5/8/2001,,Bondo,,-0.096913667,34.18569167,23.1,0.7,81,0.384,23.7
5/9/2001,,Bondo,,-0.096913667,34.18569167,23.3,1.5,75,0.374,24.2
5/10/2001,,Bondo,,-0.096913667,34.18569167,23.2,4,75,0.36,24.3
5/11/2001,,Bondo,,-0.096913667,34.18569167,23.9,0,69,0.348,24.4
5/12/2001,,Bondo,,-0.096913667,34.18569167,23.7,0.4,70,0.336,24.5
5/13/2001,,Bondo,,-0.096913667,34.18569167,23.2,9.1,76,0.36,24.3
5/14/2001,,Bondo,,-0.096913667,34.18569167,21.9,15.5,83,0.401,23.7
5/15/2001,,Bondo,,-0.096913667,34.18569167,22.3,4.6,78,0.393,23.8
5/16/2001,,Bondo,,-0.096913667,34.18569167,22.1,10.4,83,0.404,23.9
5/17/2001,,Bondo,,-0.096913667,34.18569167,22.2,8.1,83,0.404,23.9
5/18/2001,,Bondo,,-0.096913667,34.18569167,22.6,7.7,78,0.406,23.9
5/19/2001,,Bondo,,-0.096913667,34.18569167,23.2,1.5,75,0.392,24.1
5/20/2001,,Bondo,,-0.096913667,34.18569167,23.3,0.4,78,0.377,24.2
5/21/2001,,Bondo,,-0.096913667,34.18569167,22.4,10.8,81,0.399,24.2
5/22/2001,,Bondo,,-0.096913667,34.18569167,23.1,3.7,77,0.395,24.1
5/23/2001,,Bondo,,-0.096913667,34.18569167,22.9,5.2,79,0.382,23.9
5/24/2001,,Bondo,,-0.096913667,34.18569167,21.9,7.9,83,0.399,23.5
5/25/2001,,Bondo,,-0.096913667,34.18569167,22.4,2.1,77,0.384,23.8
5/26/2001,,Bondo,,-0.096913667,34.18569167,22.1,11.8,82,0.39,23.5
5/27/2001,,Bondo,,-0.096913667,34.18569167,22.1,10.2,80,0.405,23.6
5/28/2001,,Bondo,,-0.096913667,34.18569167,22,7.4,79,0.401,23.6
5/29/2001,,Bondo,,-0.096913667,34.18569167,22,1,72,0.404,23.2
5/30/2001,,Bondo,,-0.096913667,34.18569167,22.8,0,70,0.38,23.5
5/31/2001,,Bondo,,-0.096913667,34.18569167,22.1,5.1,78,0.371,23.6
6/1/2001,,Bondo,,-0.096913667,34.18569167,22.2,0.4,71,0.365,23.3
6/2/2001,,Bondo,,-0.096913667,34.18569167,21.9,8.5,79,0.369,23.3
6/3/2001,,Bondo,,-0.096913667,34.18569167,20.8,14.2,82,0.416,22.1
6/4/2001,,Bondo,,-0.096913667,34.18569167,21.4,1.8,80,0.393,22.6
6/5/2001,,Bondo,,-0.096913667,34.18569167,21.9,2,80,0.379,22.9
6/6/2001,,Bondo,,-0.096913667,34.18569167,22,4.3,79,0.389,22.8
6/7/2001,,Bondo,,-0.096913667,34.18569167,22.5,0,71,0.373,23.3
6/8/2001,,Bondo,,-0.096913667,34.18569167,22.3,1.8,70,0.359,23.4
6/9/2001,,Bondo,,-0.096913667,34.18569167,20.9,8.8,83,0.394,22.5
6/10/2001,,Bondo,,-0.096913667,34.18569167,20.9,6.4,84,0.397,22.2
6/11/2001,,Bondo,,-0.096913667,34.18569167,20.7,8.4,86,0.402,22
6/12/2001,,Bondo,,-0.096913667,34.18569167,21.3,0,80,0.391,22.3
6/13/2001,,Bondo,,-0.096913667,34.18569167,21.6,0.2,78,0.375,22.6
6/14/2001,,Bondo,,-0.096913667,34.18569167,21.7,2.7,75,0.364,22.7
6/15/2001,,Bondo,,-0.096913667,34.18569167,21.4,4.2,77,0.36,22.6
6/16/2001,,Bondo,,-0.096913667,34.18569167,22,0.3,73,0.357,22.7
6/17/2001,,Bondo,,-0.096913667,34.18569167,21.6,3.9,78,0.36,22.8
6/18/2001,,Bondo,,-0.096913667,34.18569167,21.3,9.7,82,0.393,22.5
6/19/2001,,Bondo,,-0.096913667,34.18569167,22,1,79,0.378,22.8
6/20/2001,,Bondo,,-0.096913667,34.18569167,22.2,8.4,77,0.38,23.2
6/21/2001,,Bondo,,-0.096913667,34.18569167,21.7,2.4,80,0.374,23.1
6/22/2001,,Bondo,,-0.096913667,34.18569167,22.3,0.6,76,0.363,23
6/23/2001,,Bondo,,-0.096913667,34.18569167,22.2,2.7,79,0.357,22.8
6/24/2001,,Bondo,,-0.096913667,34.18569167,22.2,0.9,73,0.348,22.8
6/25/2001,,Bondo,,-0.096913667,34.18569167,22.8,0.4,68,0.334,23.3
6/26/2001,,Bondo,,-0.096913667,34.18569167,21.5,4.7,79,0.347,22.7
6/27/2001,,Bondo,,-0.096913667,34.18569167,22.5,0.1,70,0.343,23.1
6/28/2001,,Bondo,,-0.096913667,34.18569167,22.8,0.3,69,0.325,23.7
6/29/2001,,Bondo,,-0.096913667,34.18569167,21.6,7.1,80,0.326,23.1
6/30/2001,,Bondo,,-0.096913667,34.18569167,21.6,1.8,78,0.357,22.9
7/1/2001,,Bondo,,-0.096913667,34.18569167,22.4,0.9,75,0.34,23.2
7/2/2001,,Bondo,,-0.096913667,34.18569167,22.5,0.5,73,0.327,23.1
7/3/2001,,Bondo,,-0.096913667,34.18569167,22.6,0.9,70,0.315,23.4
7/4/2001,,Bondo,,-0.096913667,34.18569167,22.2,2.9,77,0.311,23.4
7/5/2001,,Bondo,,-0.096913667,34.18569167,22.1,2.9,76,0.327,23.2
7/6/2001,,Bondo,,-0.096913667,34.18569167,22.3,2.2,72,0.318,23.2
7/7/2001,,Bondo,,-0.096913667,34.18569167,22.3,3.5,70,0.313,23.2
7/8/2001,,Bondo,,-0.096913667,34.18569167,21.9,1.1,64,0.31,22.9
7/9/2001,,Bondo,,-0.096913667,34.18569167,22.2,3.2,69,0.308,23.2
7/10/2001,,Bondo,,-0.096913667,34.18569167,22.3,2.8,72,0.299,23.5
7/11/2001,,Bondo,,-0.096913667,34.18569167,22.6,0,67,0.29,23.4
7/12/2001,,Bondo,,-0.096913667,34.18569167,22,3.1,78,0.301,23.3
7/13/2001,,Bondo,,-0.096913667,34.18569167,21.9,5.6,77,0.31,23.1
7/14/2001,,Bondo,,-0.096913667,34.18569167,22,4.5,77,0.308,23.2
7/15/2001,,Bondo,,-0.096913667,34.18569167,22.3,1.2,70,0.301,23.5
7/16/2001,,Bondo,,-0.096913667,34.18569167,22.7,1.9,71,0.288,23.8
7/17/2001,,Bondo,,-0.096913667,34.18569167,21.6,12.9,81,0.321,22.8
7/18/2001,,Bondo,,-0.096913667,34.18569167,21.5,2.4,77,0.328,22.6
7/19/2001,,Bondo,,-0.096913667,34.18569167,21.2,7.2,80,0.352,22.6
7/20/2001,,Bondo,,-0.096913667,34.18569167,21.1,4.9,81,0.347,22.7
7/21/2001,,Bondo,,-0.096913667,34.18569167,21.4,4.6,82,0.37,22.8
7/22/2001,,Bondo,,-0.096913667,34.18569167,21.4,7,79,0.368,22.6
7/23/2001,,Bondo,,-0.096913667,34.18569167,21.5,9.2,78,0.37,23
7/24/2001,,Bondo,,-0.096913667,34.18569167,21.2,3,78,0.389,22.9
7/25/2001,,Bondo,,-0.096913667,34.18569167,21.8,3.3,77,0.365,22.7
7/26/2001,,Bondo,,-0.096913667,34.18569167,21.5,0.4,72,0.354,22.7
7/27/2001,,Bondo,,-0.096913667,34.18569167,21.2,5.4,75,0.352,22.6
7/28/2001,,Bondo,,-0.096913667,34.18569167,21.3,4.8,78,0.369,22.8
7/29/2001,,Bondo,,-0.096913667,34.18569167,21.7,2.2,74,0.351,22.9
7/30/2001,,Bondo,,-0.096913667,34.18569167,21.4,5.4,74,0.367,22.8
7/31/2001,,Bondo,,-0.096913667,34.18569167,21.3,6.2,68,0.386,22.5
8/1/2001,,Bondo,,-0.096913667,34.18569167,22.2,0.1,61,0.357,22.6
8/2/2001,,Bondo,,-0.096913667,34.18569167,22,0,60,0.338,23.1
8/3/2001,,Bondo,,-0.096913667,34.18569167,20.9,8.6,78,0.343,22.5
8/4/2001,,Bondo,,-0.096913667,34.18569167,21.3,0,76,0.343,22.6
8/5/2001,,Bondo,,-0.096913667,34.18569167,22.4,0,71,0.326,23
8/6/2001,,Bondo,,-0.096913667,34.18569167,22.6,0.3,70,0.315,23.3
8/7/2001,,Bondo,,-0.096913667,34.18569167,21.9,4.2,76,0.308,23.3
8/8/2001,,Bondo,,-0.096913667,34.18569167,21.8,2.9,73,0.303,23.3
8/9/2001,,Bondo,,-0.096913667,34.18569167,22,2.1,74,0.3,23.2
8/10/2001,,Bondo,,-0.096913667,34.18569167,22,0,76,0.306,22.8
8/11/2001,,Bondo,,-0.096913667,34.18569167,22.1,2.5,77,0.301,23.3
8/12/2001,,Bondo,,-0.096913667,34.18569167,21.4,12.1,83,0.353,23.1
8/13/2001,,Bondo,,-0.096913667,34.18569167,22.1,1.6,81,0.355,23.5
8/14/2001,,Bondo,,-0.096913667,34.18569167,22.6,4,76,0.347,23.9
8/15/2001,,Bondo,,-0.096913667,34.18569167,22.2,10.9,79,0.367,23.8
8/16/2001,,Bondo,,-0.096913667,34.18569167,22.5,3.6,75,0.35,24
8/17/2001,,Bondo,,-0.096913667,34.18569167,22.7,3,73,0.333,24.1
8/18/2001,,Bondo,,-0.096913667,34.18569167,22.4,1.8,76,0.331,23.8
8/19/2001,,Bondo,,-0.096913667,34.18569167,22.8,0.5,76,0.318,23.9
8/20/2001,,Bondo,,-0.096913667,34.18569167,23,4.9,76,0.311,24.1
8/21/2001,,Bondo,,-0.096913667,34.18569167,23.6,2,69,0.304,24.6
8/22/2001,,Bondo,,-0.096913667,34.18569167,23.8,0,70,0.29,24.9
8/23/2001,,Bondo,,-0.096913667,34.18569167,23,3.8,76,0.288,24.8
8/24/2001,,Bondo,,-0.096913667,34.18569167,23,5.5,75,0.29,24.6
8/25/2001,,Bondo,,-0.096913667,34.18569167,22.2,8.1,79,0.315,23.8
8/26/2001,,Bondo,,-0.096913667,34.18569167,22.8,0.9,73,0.325,24.2
8/27/2001,,Bondo,,-0.096913667,34.18569167,23.5,2.2,70,0.307,24.7
8/28/2001,,Bondo,,-0.096913667,34.18569167,23.2,5.4,69,0.302,24.3
8/29/2001,,Bondo,,-0.096913667,34.18569167,22.6,7.8,72,0.301,24.2
8/30/2001,,Bondo,,-0.096913667,34.18569167,22.5,1,73,0.323,24.1
8/31/2001,,Bondo,,-0.096913667,34.18569167,22.6,3.4,72,0.306,24.3
9/1/2001,,Bondo,,-0.096913667,34.18569167,22.7,0.6,71,0.295,24.2
9/2/2001,,Bondo,,-0.096913667,34.18569167,23.2,0.4,69,0.281,24.6
9/3/2001,,Bondo,,-0.096913667,34.18569167,23.2,0.3,70,0.268,24.8
9/4/2001,,Bondo,,-0.096913667,34.18569167,21.9,15.1,81,0.3,23.9
9/5/2001,,Bondo,,-0.096913667,34.18569167,22.5,2.7,76,0.322,24
9/6/2001,,Bondo,,-0.096913667,34.18569167,22.9,1.2,75,0.301,24.3
9/7/2001,,Bondo,,-0.096913667,34.18569167,23.4,1.2,73,0.288,24.6
9/8/2001,,Bondo,,-0.096913667,34.18569167,23.8,2.6,71,0.29,25.1
9/9/2001,,Bondo,,-0.096913667,34.18569167,22.7,7.1,77,0.299,24.3
9/10/2001,,Bondo,,-0.096913667,34.18569167,22.7,1.7,74,0.304,24.4
9/11/2001,,Bondo,,-0.096913667,34.18569167,23.5,0.1,69,0.29,24.8
9/12/2001,,Bondo,,-0.096913667,34.18569167,23.3,1.8,74,0.277,25
9/13/2001,,Bondo,,-0.096913667,34.18569167,22.7,2.5,77,0.276,24.3
9/14/2001,,Bondo,,-0.096913667,34.18569167,23.2,0,73,0.266,24.7
9/15/2001,,Bondo,,-0.096913667,34.18569167,23.2,7.8,73,0.261,24.9
9/16/2001,,Bondo,,-0.096913667,34.18569167,22,5.1,79,0.321,24.2
