date,sub_county,season,temperature_2m_mean,precipitation_sum,relative_humidity_2m_mean,soil_moisture_0_to_7cm_mean,soil_temperature_0_to_7cm_mean,soil_type,soil_ph_avg,organic_matter_avg,market_retail_avg,market_signal,target_crop,yield_kg_per_ha
2000-07-27,Bondo,dry,21.9,4.2,70,0.288,23.3,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-07-28,Bondo,dry,22.0,1.1,68,0.276,23.6,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-07-29,Bondo,dry,22.3,0.1,70,0.263,23.6,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-07-30,Bondo,dry,22.8,1.0,69,0.251,23.9,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-07-31,Bondo,dry,23.1,0.0,62,0.24,24.0,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-08-01,Bondo,dry,22.9,2.9,67,0.237,24.1,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-08-02,Bondo,dry,22.5,3.5,73,0.243,24.1,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-08-03,Bondo,dry,23.0,0.1,63,0.239,24.6,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-08-04,Bondo,dry,22.8,3.5,66,0.23,24.3,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-08-05,Bondo,dry,22.9,0.1,61,0.223,24.0,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-08-06,Bondo,dry,22.5,0.5,64,0.218,24.2,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-08-07,Bondo,dry,21.7,2.1,71,0.217,23.8,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-08-08,Bondo,dry,22.6,0.2,68,0.212,24.4,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-08-09,Bondo,dry,22.9,0.7,70,0.207,24.3,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-08-10,Bondo,dry,22.0,2.0,75,0.204,24.2,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-08-11,Bondo,dry,22.4,0.1,73,0.202,24.2,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-08-12,Bondo,dry,22.5,1.8,73,0.2,24.3,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-08-13,Bondo,dry,22.1,3.9,72,0.205,24.1,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-08-14,Bondo,dry,22.4,2.7,72,0.225,24.3,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-08-15,Bondo,dry,20.4,8.5,83,0.335,22.6,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-08-16,Bondo,dry,21.6,4.1,74,0.347,23.2,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-08-17,Bondo,dry,21.7,4.4,73,0.322,23.5,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-08-18,Bondo,dry,21.6,7.3,74,0.33,23.5,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-08-19,Bondo,dry,21.1,8.9,80,0.368,23.0,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-08-20,Bondo,dry,22.6,0.2,70,0.331,24.0,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-08-21,Bondo,dry,23.0,0.0,64,0.304,23.9,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-08-22,Bondo,dry,23.0,0.2,67,0.285,24.4,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-08-23,Bondo,dry,23.2,0.0,64,0.269,24.7,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-08-24,Bondo,dry,23.2,0.6,68,0.255,24.7,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-08-25,Bondo,dry,22.9,2.3,71,0.248,24.7,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-08-26,Bondo,dry,23.2,0.5,67,0.242,24.7,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-08-27,Bondo,dry,22.5,2.3,74,0.256,24.6,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-08-28,Bondo,dry,22.4,7.0,73,0.284,24.5,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-08-29,Bondo,dry,22.9,4.4,71,0.296,24.7,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-08-30,Bondo,dry,22.9,5.7,75,0.283,24.7,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-08-31,Bondo,dry,23.0,2.7,75,0.28,24.6,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-09-01,Bondo,dry,23.9,0.0,67,0.268,25.3,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-09-02,Bondo,dry,24.0,3.1,70,0.253,25.4,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-09-03,Bondo,dry,24.5,0.0,61,0.241,26.1,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-09-04,Bondo,dry,24.4,0.5,62,0.226,26.2,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-09-05,Bondo,dry,23.6,4.8,71,0.22,25.7,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-09-06,Bondo,dry,23.9,0.9,67,0.216,26.0,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-09-07,Bondo,dry,24.2,0.8,64,0.206,26.0,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-09-08,Bondo,dry,24.0,4.8,65,0.201,26.1,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-09-09,Bondo,dry,23.7,5.5,66,0.223,25.9,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-09-10,Bondo,dry,23.3,1.4,70,0.223,25.7,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-09-11,Bondo,dry,23.2,1.9,71,0.221,25.5,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-09-12,Bondo,dry,23.9,0.5,63,0.215,25.4,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-09-13,Bondo,dry,24.0,2.0,55,0.204,25.8,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-09-14,Bondo,dry,23.4,7.1,60,0.209,25.5,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-09-15,Bondo,dry,22.8,3.4,69,0.233,25.1,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-09-16,Bondo,dry,23.6,0.6,63,0.231,25.6,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-09-17,Bondo,dry,24.1,0.3,67,0.217,26.1,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-09-18,Bondo,dry,23.7,3.2,73,0.218,25.8,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-09-19,Bondo,dry,23.7,2.9,71,0.217,26.0,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-09-20,Bondo,dry,24.3,3.0,64,0.21,26.4,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-09-21,Bondo,dry,22.1,6.5,75,0.231,24.4,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-09-22,Bondo,dry,22.5,2.3,70,0.251,24.9,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-09-23,Bondo,dry,23.2,1.7,66,0.249,25.3,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-09-24,Bondo,dry,23.3,5.7,68,0.248,25.3,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-09-25,Bondo,dry,23.1,7.8,72,0.255,25.3,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-09-26,Bondo,dry,23.2,5.7,70,0.264,25.1,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-09-27,Bondo,dry,23.6,4.1,68,0.254,25.5,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-09-28,Bondo,dry,22.7,6.4,74,0.29,24.9,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-09-29,Bondo,dry,22.8,1.3,71,0.299,25.2,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-09-30,Bondo,dry,23.4,3.7,72,0.286,25.4,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-10-01,Bondo,short_rains,22.8,11.4,76,0.301,25.1,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-10-02,Bondo,short_rains,23.3,2.3,70,0.324,25.1,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-10-03,Bondo,short_rains,23.5,0.7,69,0.29,25.5,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-10-04,Bondo,short_rains,21.6,17.3,81,0.373,24.4,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-10-05,Bondo,short_rains,22.4,8.5,78,0.364,24.5,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-10-06,Bondo,short_rains,23.5,1.0,70,0.33,25.4,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-10-07,Bondo,short_rains,23.1,2.3,74,0.312,25.1,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-10-08,Bondo,short_rains,22.9,7.2,74,0.344,25.0,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-10-09,Bondo,short_rains,21.7,13.1,80,0.386,24.0,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-10-10,Bondo,short_rains,21.8,6.3,80,0.376,24.0,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-10-11,Bondo,short_rains,22.9,3.4,78,0.36,24.6,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-10-12,Bondo,short_rains,23.4,4.9,74,0.357,24.9,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-10-13,Bondo,short_rains,23.3,6.9,71,0.352,25.1,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-10-14,Bondo,short_rains,23.5,2.1,72,0.335,25.5,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-10-15,Bondo,short_rains,23.0,8.3,78,0.335,25.1,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-10-16,Bondo,short_rains,24.1,3.1,69,0.33,25.5,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-10-17,Bondo,short_rains,23.1,9.3,71,0.321,25.2,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-10-18,Bondo,short_rains,23.0,8.7,72,0.329,24.8,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-10-19,Bondo,short_rains,22.5,8.7,76,0.35,24.4,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-10-20,Bondo,short_rains,21.9,10.0,76,0.369,23.7,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-10-21,Bondo,short_rains,20.1,32.4,87,0.423,21.9,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-10-22,Bondo,short_rains,21.2,12.5,81,0.414,22.9,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-10-23,Bondo,short_rains,22.5,3.2,76,0.394,24.1,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-10-24,Bondo,short_rains,23.1,2.7,77,0.38,24.7,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-10-25,Bondo,short_rains,23.3,0.0,80,0.363,24.7,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-10-26,Bondo,short_rains,23.8,0.6,76,0.35,25.1,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-10-27,Bondo,short_rains,23.4,0.7,78,0.341,25.1,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-10-28,Bondo,short_rains,23.0,4.3,80,0.347,24.8,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-10-29,Bondo,short_rains,23.7,0.6,76,0.34,24.9,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-10-30,Bondo,short_rains,23.9,4.1,72,0.335,25.4,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-10-31,Bondo,short_rains,21.7,10.8,83,0.399,23.8,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-11-01,Bondo,short_rains,22.0,7.8,81,0.39,23.5,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-11-02,Bondo,short_rains,22.0,8.6,82,0.404,23.5,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-11-03,Bondo,short_rains,22.4,3.9,80,0.399,23.6,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-11-04,Bondo,short_rains,22.0,15.7,83,0.402,23.3,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-11-05,Bondo,short_rains,22.7,1.4,82,0.391,23.7,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-11-06,Bondo,short_rains,23.0,4.4,79,0.38,24.3,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-11-07,Bondo,short_rains,22.1,6.3,82,0.393,23.9,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-11-08,Bondo,short_rains,22.1,5.8,82,0.399,23.9,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-11-09,Bondo,short_rains,22.7,1.5,82,0.383,24.4,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-11-10,Bondo,short_rains,23.1,2.8,78,0.388,24.4,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-11-11,Bondo,short_rains,23.6,1.3,73,0.378,24.6,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-11-12,Bondo,short_rains,23.2,1.5,75,0.377,24.6,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-11-13,Bondo,short_rains,23.2,3.3,76,0.382,24.2,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-11-14,Bondo,short_rains,23.5,1.6,76,0.365,24.6,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-11-15,Bondo,short_rains,23.3,2.9,79,0.365,24.6,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-11-16,Bondo,short_rains,21.9,12.3,85,0.402,23.6,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-11-17,Bondo,short_rains,20.3,50.4,87,0.418,21.7,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-11-18,Bondo,short_rains,20.8,3.0,83,0.404,22.1,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-11-19,Bondo,short_rains,22.5,2.2,78,0.39,23.7,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-11-20,Bondo,short_rains,22.1,11.0,82,0.404,23.9,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-11-21,Bondo,short_rains,21.0,33.0,84,0.416,23.2,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-11-22,Bondo,short_rains,20.1,43.3,88,0.424,21.9,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-11-23,Bondo,short_rains,21.4,9.0,80,0.418,22.8,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-11-24,Bondo,short_rains,21.9,9.2,81,0.415,23.6,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-11-25,Bondo,short_rains,21.7,8.1,85,0.417,23.6,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-11-26,Bondo,short_rains,22.0,1.9,79,0.408,23.7,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-11-27,Bondo,short_rains,22.3,5.1,79,0.401,23.5,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-11-28,Bondo,short_rains,22.0,8.0,82,0.399,23.5,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-11-29,Bondo,short_rains,22.1,6.5,82,0.4,23.4,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-11-30,Bondo,short_rains,22.0,6.5,85,0.406,23.5,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-12-01,Bondo,short_rains,21.8,9.8,84,0.417,23.6,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-12-02,Bondo,short_rains,21.7,18.9,84,0.412,23.5,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-12-03,Bondo,short_rains,21.9,9.3,85,0.414,23.5,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-12-04,Bondo,short_rains,21.8,10.4,83,0.407,23.4,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-12-05,Bondo,short_rains,21.9,11.2,83,0.419,23.6,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-12-06,Bondo,short_rains,21.8,9.8,84,0.416,23.5,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-12-07,Bondo,short_rains,22.1,3.5,83,0.404,23.3,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-12-08,Bondo,short_rains,21.9,5.3,84,0.403,23.4,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-12-09,Bondo,short_rains,21.6,13.9,87,0.416,23.2,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-12-10,Bondo,short_rains,21.2,10.1,86,0.415,23.1,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-12-11,Bondo,short_rains,21.1,15.4,86,0.424,22.8,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-12-12,Bondo,short_rains,21.7,9.8,83,0.418,22.9,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-12-13,Bondo,short_rains,21.1,22.3,85,0.418,22.9,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-12-14,Bondo,short_rains,21.6,8.3,84,0.415,23.2,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-12-15,Bondo,short_rains,22.3,3.1,80,0.409,23.5,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-12-16,Bondo,short_rains,22.1,6.5,82,0.411,23.8,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-12-17,Bondo,short_rains,21.6,23.7,87,0.418,23.5,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-12-18,Bondo,short_rains,22.8,3.3,76,0.399,23.8,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-12-19,Bondo,short_rains,22.7,4.2,76,0.409,24.2,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-12-20,Bondo,short_rains,23.0,0.8,79,0.386,24.2,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-12-21,Bondo,short_rains,22.6,6.0,81,0.395,24.0,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-12-22,Bondo,short_rains,21.9,14.6,84,0.411,23.8,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-12-23,Bondo,short_rains,20.2,40.8,88,0.423,22.3,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-12-24,Bondo,short_rains,21.3,1.3,82,0.402,22.7,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-12-25,Bondo,short_rains,21.8,2.6,82,0.383,23.1,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-12-26,Bondo,short_rains,22.1,4.3,82,0.382,23.2,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-12-27,Bondo,short_rains,22.7,2.2,81,0.37,23.8,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-12-28,Bondo,short_rains,21.6,15.1,85,0.399,23.2,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-12-29,Bondo,short_rains,22.0,3.0,80,0.397,23.5,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-12-30,Bondo,short_rains,22.5,6.6,78,0.384,23.8,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2000-12-31,Bondo,short_rains,22.1,1.8,80,0.382,23.4,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-01-01,Bondo,dry,22.2,5.4,82,0.383,23.6,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-01-02,Bondo,dry,21.9,11.4,82,0.397,23.4,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-01-03,Bondo,dry,22.4,4.4,80,0.398,23.7,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-01-04,Bondo,dry,21.4,18.1,86,0.417,23.0,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-01-05,Bondo,dry,21.2,17.8,85,0.42,22.5,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-01-06,Bondo,dry,21.3,14.9,83,0.418,22.8,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-01-07,Bondo,dry,22.0,0.3,77,0.403,23.2,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-01-08,Bondo,dry,21.7,4.7,78,0.392,23.1,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-01-09,Bondo,dry,22.0,0.3,76,0.38,23.3,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-01-10,Bondo,dry,22.4,3.3,76,0.373,23.5,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-01-11,Bondo,dry,21.8,3.6,81,0.378,22.9,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-01-12,Bondo,dry,20.8,15.6,86,0.415,22.5,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-01-13,Bondo,dry,20.9,12.8,85,0.422,22.3,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-01-14,Bondo,dry,21.4,6.0,85,0.414,22.9,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-01-15,Bondo,dry,21.9,3.7,80,0.414,23.4,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-01-16,Bondo,dry,23.0,2.2,78,0.392,24.2,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-01-17,Bondo,dry,23.0,1.6,79,0.38,24.3,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-01-18,Bondo,dry,22.4,8.1,80,0.38,24.0,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-01-19,Bondo,dry,21.1,14.9,84,0.413,23.1,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-01-20,Bondo,dry,21.8,2.4,80,0.398,23.5,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-01-21,Bondo,dry,21.4,12.4,84,0.418,23.3,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-01-22,Bondo,dry,21.5,12.3,84,0.412,23.2,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-01-23,Bondo,dry,20.4,30.5,88,0.426,22.4,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-01-24,Bondo,dry,19.9,21.3,85,0.421,21.5,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-01-25,Bondo,dry,20.9,4.2,80,0.401,22.3,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-01-26,Bondo,dry,21.4,10.4,78,0.395,22.7,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-01-27,Bondo,dry,22.3,0.0,68,0.38,23.2,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-01-28,Bondo,dry,22.6,0.0,69,0.359,23.2,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-01-29,Bondo,dry,22.5,2.2,71,0.352,23.5,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-01-30,Bondo,dry,21.8,2.1,76,0.351,23.4,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-01-31,Bondo,dry,22.4,1.8,78,0.351,23.7,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-02-01,Bondo,dry,23.1,0.0,74,0.343,24.2,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-02-02,Bondo,dry,23.6,0.0,70,0.325,24.9,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-02-03,Bondo,dry,23.6,0.0,72,0.312,24.8,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-02-04,Bondo,dry,22.8,3.9,79,0.315,24.5,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-02-05,Bondo,dry,23.3,1.3,74,0.316,24.8,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-02-06,Bondo,dry,22.5,11.4,79,0.329,24.4,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-02-07,Bondo,dry,21.5,21.6,83,0.38,23.8,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-02-08,Bondo,dry,21.3,11.2,82,0.397,23.3,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-02-09,Bondo,dry,21.8,6.0,81,0.38,23.5,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-02-10,Bondo,dry,22.4,2.6,78,0.386,24.0,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-02-11,Bondo,dry,21.8,8.8,82,0.4,23.8,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-02-12,Bondo,dry,22.4,2.8,81,0.388,23.7,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-02-13,Bondo,dry,22.1,12.3,82,0.402,23.5,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-02-14,Bondo,dry,22.5,4.0,80,0.399,24.0,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-02-15,Bondo,dry,23.8,0.6,74,0.38,24.8,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-02-16,Bondo,dry,24.3,0.1,70,0.364,25.1,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-02-17,Bondo,dry,24.2,0.1,72,0.352,25.3,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-02-18,Bondo,dry,23.4,3.7,80,0.357,24.9,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-02-19,Bondo,dry,23.6,1.4,76,0.356,25.0,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-02-20,Bondo,dry,24.2,0.2,74,0.344,25.3,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
2001-02-21,Bondo,dry,23.8,2.3,76,0.332,25.4,clay-loam,5.7,1.7,67.5,fair,Sorghum,1800.0
